Product_ID,Product_Name,Category,Brand,Cost_Price,Selling_Price,Supplier_ID,Launch_Date,Status
8130,WiFi Router AC1200,Electronics,TP-Link,1237,2057,218,2023-08-28,Active
8131,Network Switch 8-Port,Electronics,D-Link,861,1542,236,2024-03-22,Active
8132,Surge Protector 6-in-1,Accessories,Belkin,734,903,235,2023-07-30,Active
8133,Cable Organizer Bag,Accessories,Ugreen,136,244,214,2025-05-12,Active
8134,Smartphone Stand,Accessories,Portronics,183,368,223,2025-04-10,Active
8135,USB Flash Drive 64GB,Electronics,SanDisk,288,500,224,2024-11-24,Active
8136,External HDD 2TB,Electronics,Seagate,3244,6179,225,2024-04-10,Active
8137,Keyboard Wrist Rest,Accessories,Kensington,274,500,226,2024-07-22,Active
8138,Monitor Cleaning Kit,Accessories,3M,153,319,227,2024-09-22,Inactive
8139,Laptop Cooling Pad,Accessories,Zebronics,702,943,228,2024-09-11,Active
8140,Smart Speaker,Electronics,Amazon,2469,3566,229,2023-02-18,Active
8141,Action Camera 4K,Electronics,GoPro,16954,24720,230,2022-07-31,Active
8142,Ring Light 18-inch,Accessories,Digitek,1339,1976,231,2025-03-21,Active
8143,Tripod Flexible,Accessories,Joby,869,1365,232,2022-03-16,Active
8144,Microphone USB,Electronics,Blue,3857,7590,233,2023-07-03,Active
8145,Headphone Stand,Accessories,Satechi,683,1422,234,2024-01-01,Active
8146,Docking Station,Electronics,Dell,5343,7915,204,2023-04-11,Active
8147,Privacy Screen Filter,Accessories,3M,934,1505,227,2025-03-02,Active
8148,Ergonomic Mouse Vertical,Electronics,Anker,1123,1735,202,2024-02-06,Inactive
8149,Trackball Mouse,Electronics,Logitech,2940,5485,201,2024-09-10,Active
8150,Fingerprint Reader USB,Electronics,Kensington,1544,2826,226,2023-04-25,Active
8151,Wireless Mouse,Electronics,Logitech,505,752,201,2022-04-24,Active
8152,Bluetooth Keyboard,Electronics,Logitech,826,1220,201,2023-01-04,Active
8153,USB-C Hub 7-in-1,Electronics,Anker,602,969,202,2024-03-01,Active
8154,Noise Cancelling Headphones,Electronics,Sony,4776,6646,203,2024-07-23,Active
8155,27-inch Monitor,Electronics,Dell,14354,17922,204,2025-03-09,Inactive
8156,Mechanical Keyboard,Electronics,Keychron,3021,4466,205,2022-11-13,Active
8157,Webcam 1080p,Electronics,Logitech,1098,1879,201,2023-02-06,Active
8158,Laptop Stand Aluminium,Accessories,Nexstand,416,744,206,2024-12-13,Active
8159,Desk Lamp LED,Furniture,Philips,493,928,207,2025-06-27,Active
8160,Office Chair Ergonomic,Furniture,Green Soul,8447,14873,208,2025-02-07,Active
8161,Wireless Charger 15W,Electronics,Anker,298,623,202,2023-05-10,Active
8162,Portable SSD 1TB,Electronics,Samsung,2913,4623,209,2024-09-13,Inactive
8163,Smart Watch Series 5,Wearables,Noise,2031,3805,210,2024-05-31,Active
8164,Fitness Band Pro,Wearables,Mi,940,1644,211,2024-09-05,Inactive
8165,Bluetooth Speaker,Electronics,JBL,1975,2977,212,2022-09-14,Active
8166,Power Bank 20000mAh,Electronics,Anker,948,1466,202,2023-11-26,Active
8167,Desk Organizer Wood,Accessories,Miniso,265,457,213,2025-06-08,Active
8168,Cable Management Kit,Accessories,Ugreen,200,366,214,2024-03-16,Active
8169,Gaming Mouse Pad XL,Accessories,Corsair,383,712,215,2025-05-05,Active
8170,4K Webcam,Electronics,Logitech,5107,8632,201,2023-11-03,Active
8171,Wireless Earbuds,Electronics,boAt,1022,2148,216,2025-05-12,Active
8172,Monitor Arm Dual,Accessories,Fleximounts,1480,2408,217,2022-07-22,Active
8173,Smart Plug WiFi,Electronics,TP-Link,321,489,218,2025-04-09,Discontinued
8174,Laptop Backpack 15.6,Accessories,Wildcraft,853,1387,219,2022-04-23,Active
8175,Drawing Tablet,Electronics,Wacom,6425,8879,220,2022-04-20,Active
8176,Smart LED Bulb,Electronics,Syska,158,316,221,2022-08-16,Active
8177,Foldable Desk,Furniture,Durian,4515,6416,222,2023-11-01,Active
8178,Gaming Chair,Furniture,Green Soul,9551,17106,208,2024-07-30,Active
8179,Portable Projector,Electronics,MI,6955,11405,299,2025-06-30,Active
8180,WiFi Router AC1200,Electronics,TP-Link,1049,2178,218,2023-04-19,Active
8181,Network Switch 8-Port,Electronics,D-Link,1031,1617,236,2022-10-14,Active
8182,Surge Protector 6-in-1,Accessories,Belkin,590,1070,235,2024-02-08,Active
8183,Cable Organizer Bag,Accessories,Ugreen,124,262,214,2025-02-22,Inactive
8184,Smartphone Stand,Accessories,Portronics,179,328,223,2023-03-23,Active
8185,USB Flash Drive 64GB,Electronics,SanDisk,260,475,224,2022-09-13,Active
8186,External HDD 2TB,Electronics,Seagate,4243,6574,225,2023-05-17,Active
8187,Keyboard Wrist Rest,Accessories,Kensington,312,593,226,2024-01-14,Discontinued
8188,Monitor Cleaning Kit,Accessories,3M,192,319,227,2022-10-11,Active
8189,Laptop Cooling Pad,Accessories,Zebronics,567,1097,228,2025-01-25,Active
8190,Smart Speaker,Electronics,Amazon,1962,3436,229,2022-06-17,Active
8191,Action Camera 4K,Electronics,GoPro,17178,26609,230,2022-09-06,Active
8192,Ring Light 18-inch,Accessories,Digitek,1043,2051,231,2023-04-03,Active
8193,Tripod Flexible,Accessories,Joby,798,1473,232,2022-08-27,Active
8194,Microphone USB,Electronics,Blue,4414,6633,233,2024-11-03,Active
8195,Headphone Stand,Accessories,Satechi,877,1327,234,2022-05-16,Active
8196,Docking Station,Electronics,Dell,5141,7637,204,2023-05-15,Active
8197,Privacy Screen Filter,Accessories,3M,965,1549,227,2025-03-16,Active
8198,Ergonomic Mouse Vertical,Electronics,Anker,1027,1752,202,2022-10-14,Active
8199,Trackball Mouse,Electronics,Logitech,3232,5384,201,2024-04-03,Active
8200,Fingerprint Reader USB,Electronics,Kensington,2022,2804,226,2025-05-18,Active
8201,Wireless Mouse,Electronics,Logitech,461,714,201,2025-03-08,Active
8202,Bluetooth Keyboard,Electronics,Logitech,864,1304,201,2023-10-04,Active
8203,USB-C Hub 7-in-1,Electronics,Anker,641,1051,202,2023-06-13,Active
8204,Noise Cancelling Headphones,Electronics,Sony,4225,6837,203,2023-05-24,Active
8205,27-inch Monitor,Electronics,Dell,13426,18730,204,2025-01-15,Active
8206,Mechanical Keyboard,Electronics,Keychron,2475,4705,205,2022-08-26,Active
8207,Webcam 1080p,Electronics,Logitech,1193,1699,201,2022-04-05,Active
8208,Laptop Stand Aluminium,Accessories,Nexstand,326,728,206,2022-02-20,Active
8209,Desk Lamp LED,Furniture,Philips,520,824,207,2023-11-15,Active
8210,Office Chair Ergonomic,Furniture,Green Soul,8112,14488,208,2022-04-25,Active
8211,Wireless Charger 15W,Electronics,Anker,382,623,202,2022-12-08,Active
8212,Portable SSD 1TB,Electronics,Samsung,3229,5428,209,2022-04-17,Active
8213,Smart Watch Series 5,Wearables,Noise,2009,3218,210,2022-11-08,Active
8214,Fitness Band Pro,Wearables,Mi,1048,1744,211,2023-04-28,Active
8215,Bluetooth Speaker,Electronics,JBL,1593,2806,212,2024-03-23,Active
8216,Power Bank 20000mAh,Electronics,Anker,763,1393,202,2023-10-26,Active
8217,Desk Organizer Wood,Accessories,Miniso,218,476,213,2022-12-25,Active
8218,Cable Management Kit,Accessories,Ugreen,172,357,214,2025-03-08,Discontinued
8219,Gaming Mouse Pad XL,Accessories,Corsair,416,661,215,2024-07-21,Discontinued
8220,4K Webcam,Electronics,Logitech,6316,8451,201,2024-01-06,Discontinued
8221,Wireless Earbuds,Electronics,boAt,1327,1925,216,2023-12-11,Active
8222,Monitor Arm Dual,Accessories,Fleximounts,1822,2763,217,2023-06-06,Active
8223,Smart Plug WiFi,Electronics,TP-Link,261,458,218,2022-05-12,Active
8224,Laptop Backpack 15.6,Accessories,Wildcraft,814,1466,219,2024-07-22,Active
8225,Drawing Tablet,Electronics,Wacom,6592,9358,220,2023-12-29,Active
8226,Smart LED Bulb,Electronics,Syska,157,321,221,2022-08-02,Active
8227,Foldable Desk,Furniture,Durian,4030,7077,222,2022-11-25,Active
8228,Gaming Chair,Furniture,Green Soul,8420,14445,208,2022-03-29,Active
8229,Portable Projector,Electronics,MI,8527,10876,299,2024-11-06,Active
8230,WiFi Router AC1200,Electronics,TP-Link,1228,1866,218,2023-06-02,Discontinued
8231,Network Switch 8-Port,Electronics,D-Link,997,1603,236,2023-04-03,Discontinued
8232,Surge Protector 6-in-1,Accessories,Belkin,716,933,235,2022-08-15,Active
8233,Cable Organizer Bag,Accessories,Ugreen,119,260,214,2024-12-10,Active
8234,Smartphone Stand,Accessories,Portronics,162,345,223,2024-05-24,Discontinued
8235,USB Flash Drive 64GB,Electronics,SanDisk,302,478,224,2023-12-16,Active
8236,External HDD 2TB,Electronics,Seagate,3233,5560,225,2022-05-12,Active
8237,Keyboard Wrist Rest,Accessories,Kensington,353,555,226,2022-10-10,Active
8238,Monitor Cleaning Kit,Accessories,3M,167,361,227,2024-06-13,Active
8239,Laptop Cooling Pad,Accessories,Zebronics,584,1022,228,2024-05-30,Active
8240,Smart Speaker,Electronics,Amazon,2008,3426,229,2022-05-16,Active
8241,Action Camera 4K,Electronics,GoPro,16041,24135,230,2023-11-11,Active
8242,Ring Light 18-inch,Accessories,Digitek,1275,1806,231,2024-01-15,Inactive
8243,Tripod Flexible,Accessories,Joby,765,1384,232,2023-09-14,Active
8244,Microphone USB,Electronics,Blue,4863,7293,233,2022-09-21,Active
8245,Headphone Stand,Accessories,Satechi,703,1348,234,2022-01-27,Active
8246,Docking Station,Electronics,Dell,4437,7922,204,2022-09-22,Active
8247,Privacy Screen Filter,Accessories,3M,767,1573,227,2024-12-19,Active
8248,Ergonomic Mouse Vertical,Electronics,Anker,1040,1500,202,2023-07-11,Active
8249,Trackball Mouse,Electronics,Logitech,3562,5139,201,2023-02-09,Discontinued
8250,Fingerprint Reader USB,Electronics,Kensington,1709,2822,226,2022-08-23,Discontinued
8251,Wireless Mouse,Electronics,Logitech,486,649,201,2025-02-21,Active
8252,Bluetooth Keyboard,Electronics,Logitech,805,1288,201,2024-03-22,Active
8253,USB-C Hub 7-in-1,Electronics,Anker,605,1079,202,2024-05-23,Active
8254,Noise Cancelling Headphones,Electronics,Sony,4624,6462,203,2023-09-18,Active
8255,27-inch Monitor,Electronics,Dell,11399,17105,204,2024-02-05,Active
8256,Mechanical Keyboard,Electronics,Keychron,2592,4680,205,2024-03-08,Active
8257,Webcam 1080p,Electronics,Logitech,1064,1828,201,2022-01-09,Active
8258,Laptop Stand Aluminium,Accessories,Nexstand,385,670,206,2023-11-10,Active
8259,Desk Lamp LED,Furniture,Philips,458,940,207,2022-07-14,Active
8260,Office Chair Ergonomic,Furniture,Green Soul,7988,14223,208,2024-04-25,Active
8261,Wireless Charger 15W,Electronics,Anker,306,540,202,2022-09-23,Active
8262,Portable SSD 1TB,Electronics,Samsung,2834,4505,209,2022-02-07,Active
8263,Smart Watch Series 5,Wearables,Noise,2393,3435,210,2025-03-19,Discontinued
8264,Fitness Band Pro,Wearables,Mi,955,1673,211,2023-02-04,Active
8265,Bluetooth Speaker,Electronics,JBL,1982,3124,212,2024-02-02,Active
8266,Power Bank 20000mAh,Electronics,Anker,822,1398,202,2025-02-05,Inactive
8267,Desk Organizer Wood,Accessories,Miniso,237,479,213,2023-01-31,Discontinued
8268,Cable Management Kit,Accessories,Ugreen,188,358,214,2023-04-27,Active
8269,Gaming Mouse Pad XL,Accessories,Corsair,391,637,215,2023-09-19,Active
8270,4K Webcam,Electronics,Logitech,5634,9788,201,2023-02-11,Active
8271,Wireless Earbuds,Electronics,boAt,1037,1842,216,2022-08-26,Inactive
8272,Monitor Arm Dual,Accessories,Fleximounts,1733,2764,217,2023-10-17,Active
8273,Smart Plug WiFi,Electronics,TP-Link,275,467,218,2024-07-01,Active
8274,Laptop Backpack 15.6,Accessories,Wildcraft,904,1402,219,2022-03-24,Active
8275,Drawing Tablet,Electronics,Wacom,7099,9074,220,2025-04-18,Active
8276,Smart LED Bulb,Electronics,Syska,138,284,221,2024-01-05,Active
8277,Foldable Desk,Furniture,Durian,4242,7415,222,2022-01-15,Active
8278,Gaming Chair,Furniture,Green Soul,10073,14776,208,2025-01-18,Active
8279,Portable Projector,Electronics,MI,8173,12838,299,2023-09-26,Active
8280,WiFi Router AC1200,Electronics,TP-Link,1067,2043,218,2023-03-27,Active
8281,Network Switch 8-Port,Electronics,D-Link,1040,1746,236,2023-08-28,Active
8282,Surge Protector 6-in-1,Accessories,Belkin,624,1075,235,2022-04-03,Active
8283,Cable Organizer Bag,Accessories,Ugreen,131,252,214,2024-06-26,Active
8284,Smartphone Stand,Accessories,Portronics,180,356,223,2022-06-30,Active
8285,USB Flash Drive 64GB,Electronics,SanDisk,254,494,224,2025-04-28,Active
8286,External HDD 2TB,Electronics,Seagate,3485,6249,225,2023-11-10,Active
8287,Keyboard Wrist Rest,Accessories,Kensington,365,543,226,2023-05-28,Active
8288,Monitor Cleaning Kit,Accessories,3M,200,321,227,2024-03-07,Active
8289,Laptop Cooling Pad,Accessories,Zebronics,664,1077,228,2024-01-01,Discontinued
8290,Smart Speaker,Electronics,Amazon,2246,3787,229,2022-03-21,Active
8291,Action Camera 4K,Electronics,GoPro,13241,24242,230,2022-12-10,Active
8292,Ring Light 18-inch,Accessories,Digitek,1300,1880,231,2024-12-04,Active
8293,Tripod Flexible,Accessories,Joby,857,1351,232,2024-11-18,Active
8294,Microphone USB,Electronics,Blue,4444,7252,233,2022-05-25,Active
8295,Headphone Stand,Accessories,Satechi,782,1319,234,2024-11-23,Active
8296,Docking Station,Electronics,Dell,5546,7210,204,2024-10-12,Active
8297,Privacy Screen Filter,Accessories,3M,997,1571,227,2023-05-20,Active
8298,Ergonomic Mouse Vertical,Electronics,Anker,1001,1681,202,2024-09-08,Active
8299,Trackball Mouse,Electronics,Logitech,3546,5093,201,2024-08-13,Active
8300,Fingerprint Reader USB,Electronics,Kensington,2019,2896,226,2024-03-17,Inactive
8301,Wireless Mouse,Electronics,Logitech,506,749,201,2023-03-28,Active
8302,Bluetooth Keyboard,Electronics,Logitech,821,1259,201,2024-11-29,Active
8303,USB-C Hub 7-in-1,Electronics,Anker,691,928,202,2024-01-19,Active
8304,Noise Cancelling Headphones,Electronics,Sony,4784,6578,203,2025-06-13,Active
8305,27-inch Monitor,Electronics,Dell,12547,17498,204,2023-06-13,Active
8306,Mechanical Keyboard,Electronics,Keychron,3194,4271,205,2023-05-13,Active
8307,Webcam 1080p,Electronics,Logitech,1235,1824,201,2022-01-09,Active
8308,Laptop Stand Aluminium,Accessories,Nexstand,380,669,206,2025-04-07,Discontinued
8309,Desk Lamp LED,Furniture,Philips,575,979,207,2023-09-01,Active
8310,Office Chair Ergonomic,Furniture,Green Soul,8022,14514,208,2023-06-02,Inactive
8311,Wireless Charger 15W,Electronics,Anker,321,552,202,2022-03-30,Active
8312,Portable SSD 1TB,Electronics,Samsung,3278,5327,209,2024-05-22,Active
8313,Smart Watch Series 5,Wearables,Noise,2188,3797,210,2023-08-07,Active
8314,Fitness Band Pro,Wearables,Mi,921,1584,211,2023-12-28,Discontinued
8315,Bluetooth Speaker,Electronics,JBL,1589,2934,212,2023-06-15,Active
8316,Power Bank 20000mAh,Electronics,Anker,911,1625,202,2023-03-05,Inactive
8317,Desk Organizer Wood,Accessories,Miniso,251,490,213,2025-03-08,Active
8318,Cable Management Kit,Accessories,Ugreen,178,356,214,2025-03-18,Discontinued
8319,Gaming Mouse Pad XL,Accessories,Corsair,403,749,215,2024-07-11,Active
8320,4K Webcam,Electronics,Logitech,5318,9308,201,2023-11-07,Active
8321,Wireless Earbuds,Electronics,boAt,1375,2020,216,2024-02-14,Active
8322,Monitor Arm Dual,Accessories,Fleximounts,1509,2767,217,2023-09-20,Active
8323,Smart Plug WiFi,Electronics,TP-Link,279,544,218,2023-03-08,Active
8324,Laptop Backpack 15.6,Accessories,Wildcraft,875,1550,219,2024-08-12,Active
8325,Drawing Tablet,Electronics,Wacom,5992,10221,220,2023-01-31,Active
8326,Smart LED Bulb,Electronics,Syska,129,307,221,2024-10-04,Active
8327,Foldable Desk,Furniture,Durian,3845,7116,222,2022-11-01,Active
8328,Gaming Chair,Furniture,Green Soul,10434,16002,208,2023-08-02,Active
8329,Portable Projector,Electronics,MI,8409,11780,299,2025-04-18,Active
8330,WiFi Router AC1200,Electronics,TP-Link,1067,2021,218,2022-03-30,Active
8331,Network Switch 8-Port,Electronics,D-Link,899,1684,236,2022-10-11,Inactive
8332,Surge Protector 6-in-1,Accessories,Belkin,686,978,235,2023-02-05,Active
8333,Cable Organizer Bag,Accessories,Ugreen,111,259,214,2023-11-09,Active
8334,Smartphone Stand,Accessories,Portronics,168,346,223,2023-06-22,Active
8335,USB Flash Drive 64GB,Electronics,SanDisk,243,463,224,2022-09-20,Active
8336,External HDD 2TB,Electronics,Seagate,3780,5489,225,2024-05-18,Active
8337,Keyboard Wrist Rest,Accessories,Kensington,304,498,226,2023-05-13,Active
8338,Monitor Cleaning Kit,Accessories,3M,170,338,227,2024-07-13,Discontinued
8339,Laptop Cooling Pad,Accessories,Zebronics,561,1095,228,2022-03-17,Active
8340,Smart Speaker,Electronics,Amazon,1945,3325,229,2023-02-03,Active
8341,Action Camera 4K,Electronics,GoPro,14141,27184,230,2024-01-09,Active
8342,Ring Light 18-inch,Accessories,Digitek,1308,2119,231,2022-08-16,Active
8343,Tripod Flexible,Accessories,Joby,785,1518,232,2025-05-07,Active
8344,Microphone USB,Electronics,Blue,4682,6968,233,2022-01-30,Active
8345,Headphone Stand,Accessories,Satechi,739,1283,234,2024-04-09,Active
8346,Docking Station,Electronics,Dell,4660,8590,204,2025-01-13,Active
8347,Privacy Screen Filter,Accessories,3M,932,1539,227,2024-01-17,Active
8348,Ergonomic Mouse Vertical,Electronics,Anker,916,1617,202,2023-12-24,Active
8349,Trackball Mouse,Electronics,Logitech,2724,4756,201,2024-01-28,Active
8350,Fingerprint Reader USB,Electronics,Kensington,2037,3047,226,2022-04-15,Active
8351,Wireless Mouse,Electronics,Logitech,438,728,201,2024-05-27,Active
8352,Bluetooth Keyboard,Electronics,Logitech,780,1263,201,2025-05-25,Active
8353,USB-C Hub 7-in-1,Electronics,Anker,585,1058,202,2023-04-21,Active
8354,Noise Cancelling Headphones,Electronics,Sony,4185,6964,203,2023-01-28,Active
8355,27-inch Monitor,Electronics,Dell,12877,18098,204,2024-04-21,Active
8356,Mechanical Keyboard,Electronics,Keychron,2816,4466,205,2023-05-16,Active
8357,Webcam 1080p,Electronics,Logitech,1059,1857,201,2022-10-19,Inactive
8358,Laptop Stand Aluminium,Accessories,Nexstand,371,759,206,2022-02-05,Active
8359,Desk Lamp LED,Furniture,Philips,549,836,207,2025-03-01,Active
8360,Office Chair Ergonomic,Furniture,Green Soul,9645,14493,208,2024-03-31,Active
8361,Wireless Charger 15W,Electronics,Anker,368,544,202,2024-08-04,Active
8362,Portable SSD 1TB,Electronics,Samsung,3412,5455,209,2022-08-09,Active
8363,Smart Watch Series 5,Wearables,Noise,1820,3558,210,2023-03-04,Active
8364,Fitness Band Pro,Wearables,Mi,1013,1585,211,2025-05-12,Active
8365,Bluetooth Speaker,Electronics,JBL,1618,2768,212,2023-01-09,Active
8366,Power Bank 20000mAh,Electronics,Anker,904,1407,202,2023-05-02,Active
8367,Desk Organizer Wood,Accessories,Miniso,274,457,213,2022-05-29,Active
8368,Cable Management Kit,Accessories,Ugreen,162,378,214,2025-06-02,Active
8369,Gaming Mouse Pad XL,Accessories,Corsair,357,676,215,2022-02-20,Active
8370,4K Webcam,Electronics,Logitech,5208,9754,201,2022-03-28,Inactive
8371,Wireless Earbuds,Electronics,boAt,1343,1849,216,2022-10-25,Active
8372,Monitor Arm Dual,Accessories,Fleximounts,1673,2570,217,2023-07-27,Active
8373,Smart Plug WiFi,Electronics,TP-Link,303,481,218,2025-06-24,Active
8374,Laptop Backpack 15.6,Accessories,Wildcraft,888,1511,219,2024-06-30,Active
8375,Drawing Tablet,Electronics,Wacom,6927,10323,220,2022-05-08,Active
8376,Smart LED Bulb,Electronics,Syska,134,311,221,2024-11-27,Active
8377,Foldable Desk,Furniture,Durian,4512,6335,222,2022-06-12,Discontinued
8378,Gaming Chair,Furniture,Green Soul,8822,17522,208,2025-02-07,Active
8379,Portable Projector,Electronics,MI,7030,11797,299,2024-05-08,Active
8380,WiFi Router AC1200,Electronics,TP-Link,1229,1854,218,2023-07-09,Active
8381,Network Switch 8-Port,Electronics,D-Link,837,1621,236,2022-02-09,Active
8382,Surge Protector 6-in-1,Accessories,Belkin,725,1089,235,2024-06-20,Active
8383,Cable Organizer Bag,Accessories,Ugreen,125,270,214,2023-12-03,Active
8384,Smartphone Stand,Accessories,Portronics,178,346,223,2024-08-11,Active
8385,USB Flash Drive 64GB,Electronics,SanDisk,277,504,224,2025-01-03,Active
8386,External HDD 2TB,Electronics,Seagate,3733,6371,225,2025-05-26,Active
8387,Keyboard Wrist Rest,Accessories,Kensington,303,545,226,2022-04-19,Discontinued
8388,Monitor Cleaning Kit,Accessories,3M,158,377,227,2024-11-18,Active
8389,Laptop Cooling Pad,Accessories,Zebronics,641,1083,228,2025-01-22,Active
8390,Smart Speaker,Electronics,Amazon,2133,3192,229,2025-05-11,Active
8391,Action Camera 4K,Electronics,GoPro,16335,23232,230,2024-04-01,Active
8392,Ring Light 18-inch,Accessories,Digitek,1046,2057,231,2024-02-13,Active
8393,Tripod Flexible,Accessories,Joby,873,1349,232,2023-02-06,Inactive
8394,Microphone USB,Electronics,Blue,3926,7021,233,2024-05-18,Active
8395,Headphone Stand,Accessories,Satechi,754,1355,234,2025-01-16,Active
8396,Docking Station,Electronics,Dell,5660,7318,204,2024-04-02,Active
8397,Privacy Screen Filter,Accessories,3M,1023,1640,227,2025-03-28,Active
8398,Ergonomic Mouse Vertical,Electronics,Anker,1020,1485,202,2025-04-08,Active
8399,Trackball Mouse,Electronics,Logitech,3582,5379,201,2023-06-22,Active
8400,Fingerprint Reader USB,Electronics,Kensington,1900,2842,226,2024-02-04,Active
8401,Wireless Mouse,Electronics,Logitech,419,746,201,2022-02-06,Active
8402,Bluetooth Keyboard,Electronics,Logitech,804,1313,201,2025-02-13,Active
8403,USB-C Hub 7-in-1,Electronics,Anker,630,1003,202,2022-01-06,Inactive
8404,Noise Cancelling Headphones,Electronics,Sony,3719,5851,203,2024-11-19,Active
8405,27-inch Monitor,Electronics,Dell,13194,18945,204,2022-07-30,Active
8406,Mechanical Keyboard,Electronics,Keychron,2413,4271,205,2022-07-31,Active
8407,Webcam 1080p,Electronics,Logitech,953,1917,201,2022-04-30,Active
8408,Laptop Stand Aluminium,Accessories,Nexstand,349,765,206,2025-03-31,Active
8409,Desk Lamp LED,Furniture,Philips,511,877,207,2022-11-07,Active
8410,Office Chair Ergonomic,Furniture,Green Soul,7974,12832,208,2022-04-20,Active
8411,Wireless Charger 15W,Electronics,Anker,296,543,202,2025-03-14,Inactive
8412,Portable SSD 1TB,Electronics,Samsung,2769,4968,209,2022-08-06,Active
8413,Smart Watch Series 5,Wearables,Noise,2249,3169,210,2022-12-28,Active
8414,Fitness Band Pro,Wearables,Mi,847,1550,211,2023-08-15,Active
8415,Bluetooth Speaker,Electronics,JBL,1618,3157,212,2023-04-16,Active
8416,Power Bank 20000mAh,Electronics,Anker,921,1359,202,2022-01-25,Discontinued
8417,Desk Organizer Wood,Accessories,Miniso,225,485,213,2024-08-21,Active
8418,Cable Management Kit,Accessories,Ugreen,187,356,214,2023-07-05,Active
8419,Gaming Mouse Pad XL,Accessories,Corsair,442,721,215,2023-11-15,Active
8420,4K Webcam,Electronics,Logitech,6441,8859,201,2025-05-03,Inactive
8421,Wireless Earbuds,Electronics,boAt,1376,2098,216,2023-06-06,Active
8422,Monitor Arm Dual,Accessories,Fleximounts,1440,2418,217,2025-06-14,Active
8423,Smart Plug WiFi,Electronics,TP-Link,260,514,218,2022-04-26,Active
8424,Laptop Backpack 15.6,Accessories,Wildcraft,864,1383,219,2023-03-09,Active
8425,Drawing Tablet,Electronics,Wacom,5343,10056,220,2024-01-21,Active
8426,Smart LED Bulb,Electronics,Syska,168,280,221,2024-07-28,Inactive
8427,Foldable Desk,Furniture,Durian,4809,7373,222,2024-06-28,Active
8428,Gaming Chair,Furniture,Green Soul,10671,15665,208,2025-03-20,Active
8429,Portable Projector,Electronics,MI,7920,11873,299,2024-12-28,Active
8430,WiFi Router AC1200,Electronics,TP-Link,1263,1950,218,2022-01-10,Active
8431,Network Switch 8-Port,Electronics,D-Link,927,1598,236,2022-07-01,Active
8432,Surge Protector 6-in-1,Accessories,Belkin,642,1019,235,2022-04-06,Active
8433,Cable Organizer Bag,Accessories,Ugreen,121,255,214,2024-03-11,Active
8434,Smartphone Stand,Accessories,Portronics,157,333,223,2025-06-07,Active
8435,USB Flash Drive 64GB,Electronics,SanDisk,243,545,224,2023-11-23,Active
8436,External HDD 2TB,Electronics,Seagate,3425,6280,225,2023-12-30,Active
8437,Keyboard Wrist Rest,Accessories,Kensington,297,497,226,2025-06-18,Active
8438,Monitor Cleaning Kit,Accessories,3M,177,327,227,2024-02-05,Active
8439,Laptop Cooling Pad,Accessories,Zebronics,614,1094,228,2025-04-25,Active
8440,Smart Speaker,Electronics,Amazon,2465,3212,229,2022-04-27,Inactive
8441,Action Camera 4K,Electronics,GoPro,15081,26502,230,2022-05-26,Discontinued
8442,Ring Light 18-inch,Accessories,Digitek,1110,2070,231,2024-11-13,Active
8443,Tripod Flexible,Accessories,Joby,935,1567,232,2025-05-06,Active
8444,Microphone USB,Electronics,Blue,4049,6639,233,2025-03-27,Active
8445,Headphone Stand,Accessories,Satechi,780,1224,234,2024-07-18,Active
8446,Docking Station,Electronics,Dell,4730,7639,204,2024-12-25,Active
8447,Privacy Screen Filter,Accessories,3M,959,1614,227,2022-10-30,Active
8448,Ergonomic Mouse Vertical,Electronics,Anker,956,1489,202,2025-06-15,Discontinued
8449,Trackball Mouse,Electronics,Logitech,3196,5431,201,2022-01-18,Active
8450,Fingerprint Reader USB,Electronics,Kensington,1709,3027,226,2022-12-02,Active
8451,Wireless Mouse,Electronics,Logitech,452,753,201,2024-09-18,Inactive
8452,Bluetooth Keyboard,Electronics,Logitech,791,1104,201,2025-06-02,Active
8453,USB-C Hub 7-in-1,Electronics,Anker,539,1051,202,2023-08-01,Active
8454,Noise Cancelling Headphones,Electronics,Sony,4431,6640,203,2025-01-10,Active
8455,27-inch Monitor,Electronics,Dell,11769,17118,204,2022-12-24,Active
8456,Mechanical Keyboard,Electronics,Keychron,3166,4693,205,2024-09-13,Active
8457,Webcam 1080p,Electronics,Logitech,1238,1865,201,2023-01-05,Active
8458,Laptop Stand Aluminium,Accessories,Nexstand,372,693,206,2024-10-19,Active
8459,Desk Lamp LED,Furniture,Philips,449,858,207,2022-10-23,Active
8460,Office Chair Ergonomic,Furniture,Green Soul,9512,13786,208,2024-05-26,Active
8461,Wireless Charger 15W,Electronics,Anker,340,617,202,2024-07-20,Active
8462,Portable SSD 1TB,Electronics,Samsung,3240,4960,209,2024-08-21,Active
8463,Smart Watch Series 5,Wearables,Noise,1961,3508,210,2024-07-14,Active
8464,Fitness Band Pro,Wearables,Mi,1117,1514,211,2022-01-09,Active
8465,Bluetooth Speaker,Electronics,JBL,1860,3296,212,2025-04-05,Discontinued
8466,Power Bank 20000mAh,Electronics,Anker,1019,1474,202,2022-01-07,Active
8467,Desk Organizer Wood,Accessories,Miniso,285,443,213,2024-07-18,Active
8468,Cable Management Kit,Accessories,Ugreen,207,383,214,2025-04-05,Active
8469,Gaming Mouse Pad XL,Accessories,Corsair,404,664,215,2025-05-19,Active
8470,4K Webcam,Electronics,Logitech,5197,8601,201,2024-12-17,Active
